word,spell
یکدل,/yekdel/
بازگردان,/bāzgardān/
سپرده,/seporde/
ارابه ران,/'arrāberān/
نمک خوار,/namakxār/
غربی,/qarbi/
منشا,/manša'/
نمک پرورده,/namakparvarde/
سه رود,/serud/
شکم پرور,/šekamparvar/
شکم خوار,/šekamxār/
سهراب,/sohrāb/
منشار,/menšār/
موصل,/movassal/
تاتاری,/tātāri/
فتوت,/fotovvat/
یهود,/yahud/
یویو,/yoyo/
ماهی,/māhi/
نوشه,/no[w]šah/
کده,/kade/
اطواق,/'atvāq/
گردک,/gerdak/
گندم درو,/gandomdero[w]/
اطوار,/'atvār/
تمنا,/tamannā/
امضا,/'emzā/
سوکه,/suke/
فرستنده,/ferestande/
سپه کشی,/sepahkeši/
سپی,/sepi/
سوکمیسیون,/sukomisiyon/
گران سنج,/gerānsanj/
بشیز,/bašiz/
قدسیمآب,/qodsima'āb/
قالب,/qāleb/
پرجور,/porjo[w]r/
مندل,/mandal/
تحمل,/tahammol/
تحمید,/tahmid/
زورین,/zavarin/
پرجنگ وجلب,/porjangojalab/
اخروشیدن,/'oxrušidan/
اخروش,/'oxruš/
نشاط,/ne(a)šāt/
نشاسته,/nešāste/
رقیمه,/raqime/
بزدودن,/bez[o]dudan/
آزاده,/'āzāde/
عسس,/'asas/
ترجی,/tarajji/
کرتاسه,/ker[e]tāse/
نانجیب,/nānajib/
رقیم,/raqim/
دامی,/dāmi/
دمیدن,/damidan/
پیروزگون,/piruzgun/
پچشک,/pečešk/
غضب آلود,/qazab[']ālud/
پچپچه,/pečpeče/
تناور,/tanāvar/
تناوب,/tanāvob/
غضبان,/qazbān/
اخوان الشیاطین,/'exvānoššayātin/
الیجه,/'alije/
کمادریوس,/kamādaryus/
کیمیاوی,/kim[i]yāvi/
نفرین,/nefrin/
مادموازل,/mādmovāzel/
ناداشت,/nādāšt/
ناداشتی,/nādāšti/
کیمیاگری,/kim[i]yāgari/
پسرگیر,/pesargir/
کلاس,/kelās/
کلاسنگ,/kalāsang/
دلمل,/dolmol/
پیک,/peyk/
پارسی,/pārsi/
نفریده,/nafride/
کماج دان,/komājdān/
پایزه,/pāyeze/
آدم نمایان,"/'ādamna(e,o)māyān/"
گلوسوز,/ga(e)lusuz/
گلوز,/galuz/
ناب,/nāb/
افتان,/'oftān/
پارسه,/pārse/
پتی,/pati/
گیلز,/gilz/
پتیار,/patyār/
ناایمن,/nā'imen/
حد,/had[d]/
استنامت,/'estenāmat/
خاک بوس,/xākbus/
رزیدن,/razidan/
خاطی,/xāti/
پیراهان,/pirāhān/
اکناف,/'aknāf/
شیان,/šiyān/
کراشیدن,/karāšidan/
بلند,/boland/
اشکار,/'eškār/
خصومت,/xosumat/
اشکاف,/'eškāf/
تمام اندام,/tamām[']andām/
ظنت,/zennat/
بیمه گذار,/bimegozār/
باصره,/bāsere/
تمام,/tamām/
یقه,/yaqe/
یقین,/yaqin/
ویتامین,/vitāmin/
خیال باف,/xiyālbāf/
بحرالعلوم,/bahrol'olum/
ابلهانه,/'ablahāne/
مربط,/marbat/
دوالیسم,/du'ālism/
اسف انگیز,/'asaf[']angiz/
بعثت,/be'sat/
تهو,/tohu/
تهور,/tahavvor/
اسفرزه,/'esfarze/
آب زیرکاه,/'ābzir[e]kāh/
باغداری,/bāqdāri/
آبزی,/'ābzi/
باغدار,/bāqedār/
اعیا,/'e'yā/
ماهودانه,/māhudāne/
قاووت,/qāvut/
شب باره,/šabbāre/
شب بازه,/šabbāze/
فزع,/faza'/
زیرانداز,/zir[']andāz/
واقعا,/vaqe'an/
قاورد,/qāvard/
شبق,/šabaq/
گنجوی,/ganjavi/
عمد,/'amd/
هم باور,/hambāvar/
همبر,/hambar/
وصایت,/vesāyat/
وصایا,/vasāyā/
نوامی,/navāmi/
رسدبان,/rasadbān/
موری,/muri/
جلا,/jalā/
جاریه,/jāriye/
بستن,/bastan/
موروث,/mo[w]rus/
اسعار,/'asā'r/
وراز,/vorāz/
جمل,/jamal/
اصداف,/'asdāf/
مرح,/marah/
چرم,/čarm/
گران قدر,/gerānqadr/
شول,/šo[w]l/
شوگاه,/šo[w]gāh/
مرجئه,/morje'e/
چرمدان,/čar[a]mdān/
اکمه,/'akmah/
ورزم,/varazm/
مادام,/mādām/
مادام الحیات,/mādāmolhayāt/
متقاطر,/mote(a)qāter/
وراجی,/verrāji/
غبرا,/qabrā/
خافی,/xāfi/
غبب,/qabab/
شیرین بیان,/širinbayān/
فاگوسیت,/fāgosit/
خرخر,/xerxer/
جوالق,/jovāleq/
مهمیز,/mehmiz/
مهمه,/mahmah/
متقاطع,/mote(a)qāte'/
خواهش,/xāheš/
مستجاب الدعوه,/mostajābodda've/
دوسیده,/duside/
دالیز,/dāliz/
خلص,/xollas/
خواهرخوانده,/xāharxānde/
فرع,/far'/
فاکهه,/fākehe/
پرورانیده,/parvarānide/
بالش مار,/bālešmār/
پنداشته,/pendāšte/
رهدار,/rahdār/
چشخام,/če(a)šxām/
باسدق,/bāsdoq/
بالشک,/bālešak/
پار,/pār/
دوستکامی,/dustkāmi/
پنداشتن,/pendāštan/
کمینه,/kamine/
کمین گاه,/kamingāh/
باسره,/bāsare/
پاراب,/pārāb/
اساری,/'osārā/
دوستکام,/dustkām/
خیره رو,/xireru/
آغشته,/'āqešte/
جاثی,/jāsi/
خیره رای,/xirerāy/
آغشتن,/'āqeštan/
وازنش,/vāzaneš/
ترغ,/torq/
ترغازه,/tarqāze/
شالی کار,/šālikār/
ابیات,/'abyāt/
شالیزار,/šālizār/
زمینه,/zamine/
انضمام,/'enzemām/
زمین لرزه,/za(e)minlarze/
جم,/jam[m]/
انضباط,/'enzebāt/
سیکاس,/sikās/
باکر,/bāker/
جلیه,/jaliy[y]e/
مهجع,/mahja'/
وازلین,/vāzelin/
تعاویذ,/ta'āviz/
باکتریولوژی,/bākteriyoloži/
چاشته بندی,/čāštebandi/
ادلال,/'edlāl/
طرفگاه,/tarfgāh/
وشتی,/vašti/
شهرتاش,/šahrtāš/
شهرت,/šohrat/
آنچش,/'ānčeš/
ترموس,/termus/
چاشتگاه,/čāštgāh/
نگاتیو,/negative/
نکیر,/nakir/
مه جبین,/mahjabin/
هوار,/havār/
هواری,/havāri/
گلخان,/golxān/
رکو,/ro(e)ku/
ترمودینامیک,/termodināmik/
آژدن,"/'āž[e,a]dan/"
ادکن,/'adkan/
گلچینی,/golčini/
گرفتاری,/gereftāri/
آنچنان,/'ānče(o)nān/
صغر,/seqar/
حراثت,/herāsat/
پرهیخته,/parhixte/
صغرا,/soqrā/
متوج,/motavvaj/
متوالیه,/mote(a)vāliye/
ممسوخ,/mamsux/
انتقال,/'enteqāl/
پیوندگر,/peyvandgar/
تشوش,/tašavvoš/
مصطنع,/mostane'/
ناشکفته,/nāšekofte/
ناشکری,/nāšokri/
انتقاض,/'enteqāz/
پرهیختن,/parhixtan/
جای گیر,/jāygir/
سبع المثانی,/sab'olmasāni/
جایمند,/jāymand/
روان درمانی,/ravāndarmāni/
روانداز,/ru'andāz/
آهنج,/'āhanj/
پیوک,/piyuk/
آهن جفت,/'āhanjoft/
سهل انگار,/sahl[']engār/
رگلت,/reglet/
جادوسخنی,/jādusoxani/
خضوع,/xozu'/
پیازی,/piyāzi/
مرگو,/margu/
برهودن,/barhudan/
خوش قامت,/xošqāmat/
لانده,/lānde/
مرگامرگ,/margāmarg/
پیوسیدن,/piyusidan/
فلک الافلاک,/falakol'aflāk/
اثاث,/'asās/
سرکشی,/sarke(a)ši/
سرکش,/sarke(a)š/
لاژورد,/lāž[e]vard/
گل مژه,/golmože/
سه گان,/segān/
لازمه,/lāzeme/
پاک فطرت,/pākfetrat/
چراغ برق,/čerāqbarq/
خضاب,/xe(a)zāb/
اشراف,/'ašrāf/
رم,/ram/
سابوره,/sābure/
فهلویات,/fahlaviy[y]āt/
یک تنه,/yektane/
روی زردی,/ruyzardi/
دانک,/dānak/
مشکین کمند,/mo(e)škinkamand/
گیسوبند,/gisuband/
تخاصم,/taxāsom/
پنس,/pans/
حواله,/havāle/
حواله کرد,/havālekard/
تخاشع,/taxāšo'/
قاطن,/qāten/
تغلب,/taqallob/
اقمار,/'aqmār/
واجب التعظیم,/vājebotta'zim/
آهنین چنگال,/'āhaninčangāl/
دانشمند,/dānešmand/
افشانده,/'afšānde/
دانشمندانه,/dānešmandāne/
خاک,/xāk/
رقبات,/raqabāt/
کاردینال,/cardināl/
نیم پز,/nimpaz/
خاقان,/xāqān/
نیم تاج,/nimtāj/
رزم یوش,/razmyuš/
کاردیده,/kārdide/
صورت پذیر,/suratpazir/
رزم یوز,/razmyuz/
اسماع,/'asmā'/
پشندی,/pašandi/
نباغ,/nabāq/
جنبیدن,/jombidan/
اکرکره,/'akarkare/
یشک,/yašk/
مماس,/momās[s]/
مماشات,/momāšāt/
بطیالهضم,/bati'olhazm/
فرجام گاه,/farjāmgāh/
روزی رسان,/ruzire(a)sān/
روزی مند,/ruzimand/
سلاله,/solāle/
بارش,/bāreš/
زرنب,/zarnab/
درویش,/darviš/
نصحا,/nosahā/
زرمان,/zarmān/
همگان,/hamegān/
استیفا,/'estifā/
بارس ئیل,/bārs'(y)il/
استیکال,/'estikāl/
عدو,/'adov[v]/
ژیلت,/žilet/
شلوغ کاری,/šoluqkāri/
روایع,/ravāye'/
ستاره بار,/setārebār/
کلخج,/kalaxj/
شلوغی,/šoluqi/
پیستون,/pistu(o)n/
مجهول,/majhul/
پیستوله,/pistule/
جالیزبان,/jālizbān/
گرده پز,/gerdepaz/
گرده گاه,/gordegāh/
چمنده,/čamande/
زهرمهره,/zahrmohre/
ترکاننده,/tara(tere)kānande/
گل عذار,/gol'ezār/
زهرگیا,/zahrgiyā/
گلشن فروز,/golšanforuz/
لکل,/lekal/
لکک,/lekak/
سی یک,/siyek/
خست,/xessat/
عصی,/'osi[y]/
جالیزکاری,/jālizkāri/
کفو,/kofv/
نوول,/nu(o)vel/
خارانگبین,/xār[']angabin/
خارانما,"/xārāna(e,o)mā/"
کفن دزد,/kafandozd/
هم نفس,/hamnafas/
همنشینی,/hamnešini/
هیناهین,/hināhin/
خلوت سرا,/xalvatsarā/
سلاخ,/sallāx/
استتار,/'estetār/
صاحب دعوت,/sāhebda'vat/
استتباع,/'estetbā'/
هیولا,/hayulā/
منقذ,/monqez/
کرفس,/karafs/
پیشاب,/pišāb/
کاچک,/kāčak/
گارد,/gārd/
گاردن پارتی,/gārdenpārti/
ترس کار,/tarskār/
کاچار,/kāčār/
سهو,/sahv/
ترساننده,/tarsānande/
عودالصلیب,/'udossalib/
غرم تک,/qormtak/
ساقه آغوش,/sāqe'āquš/
غرمب,/qoromb/
بلغمی,/balqami/
پازاچ,/pāzāč/
سهمیدن,/sahmidan/
ترنج,/tora(o)nj/
پارینه سنگی,/pārinesangi/
شات,/šāt/
تنحیه,/tanhiye/
روان شناسی,/ravānšenāsi/
تنحنح,/tanahnoh/
غلغل,/qolqol/
مناهضت,/monāhezat/
غلغلستان,/qolqolestān/
مناهزت,/monāhezat/
عبیرآمیز,/'abir[']āmiz/
شاپ وشوپ,/šāp[p]ošup/
داوبرگرد,/dāvbargard/
کاوالیه,/kāvāl[i]ye/
گرم دل,/garmdel/
رفات,/rofāt/
رفاده,/refāde/
جادوانه,/jādo(u)vāne/
جادوبند,/jāduband/
لیچار,/ličār/
خارشکر,/xāršekar/
خارشک,/xārešak/
طمیم,/tamim/
کناک,/kanāk/
دندش,/dandeš/
دندانه دار,/dandānedār/
غرشت,/qorrešt/
ناسیونالیسم,/nāsiyonālism/
ناآمده,/nā'āmade/
باتره,/bātare/
گامت,/gāmet/
افرندیدن,/'afrandidan/
بادآور,/bād[']āvar/
مشتد,/moštad[d]/
بادآورد,/bād[']āvard/
ازبرم,/'azbarm/
درز,/darz/
ارامل,/'arāmel/
کالی,/kāli/
ذی روح,/ziruh/
اغضا,/'eqzā/
فاستدن,/fāsetadan/
اغطیه,/'aqtiye/
مضطر,/moztar[r]/
چکاندن,/čekāndan/
کحل,/kohl/
چکاننده,/čekānande/
کاله دان,/kāledān/
شاذ,/šāz[z]/
تقریع,/taqri'/
کحال,/kahhāl/
شاذلیه,/šāzeliy[y]e/
تضرر,/tazarror/
تضرع,/tazarro'/
سیاه فام,/siyāhfām/
پورسانتاژ,/pursāntāž/
پورسانت,/pursānt/
دارالمساکین,/dārolmasākin/
دارالمجانین,/dārolmajānin/
الجه,/'alje/
شاه,/šāh/
انتحال,/'entehāl/
کاسات,/kāsāt/
پس دوزی,/pasduzi/
غماز,/qammāz/
انتحار,/'entehār/
باب الابواب,/bābol'abvāb/
مشخص,/mošaxxas/
حفظ الغیب,/hefzolqeyb/
دهبان,/dehbān/
دهباشی,/dahbāši/
دادکار,/dādkār/
دادکیش,/dādkiš/
متفرق,/mote(a)farreq/
نغول,/na(o)qul/
مشخته,/mošaxte/
زرفین,/zorfin/
سازوباز,/sāzubāz/
سازواری,/sāz[e]vāri/
بازرگان,/bāzargān/
صادق,/sādeq/
صادق القول,/sādeqolqo[w]l/
بازشناختن,/bāzšenāxtan/
بازستدن,/bāzsetadan/
فروتابیدن,/forutābidan/
خباثت,/xe(a)bāsat/
بازرفتن,/bāzraftan/
آکنده پهلو,/'ākandepahlu/
فروپوشیدن,/forupušidan/
مغسول,/maqsul/
ضیافت,/ziyāfat/
ختو,/xotu/
تیار,/tayyār/
خج,/xaj/
خواربار,/xārbār/
ویزیدن,/vizidan/
ویزیتور,/vizitor/
کارآمد,/kār[']āmad/
الجوق,/'al[a]juq/
صف کشیده,/safkešide/
پخمگی,/paxmegi/
دل خراش,/delxarāš/
شدق,/še(a)dq/
صفقه,/safqe/
شدت,/šeddat/
قربان,/qa(o)rbān/
پخم,/pax[a]m/
ذی دخل,/zidaxl/
فساییدن,/fasāyidan/
مشابهت,/mošābehat/
کلید,/kelid/
فاسپردن,/fāsepordan/
تعزیز,/ta'ziz/
کلیچه,/količe/
پیش سینه,/pišsine/
اندیکاتور,/'andikātor/
سبک ب,
سبک بال,/sabokbāl/
ساکارید,/sākārid/
زخم بندی,/zaxmbandi/
فتوالکتریک,/foto'elekt[e]rik/
فتوا,/fa(e)tvā/
حشره شناسی,/hašarešenāsi/
تاخیره,/tāxire/
روز کور,/ruzkur/
روزگار,/ruz[e]gār/
بیاستو,/biyāstu/
بیاض,/bayāz/
خاکسترنشین,/xākestarnešin/
لباد,/labbād/
مزدیسنی,/mazdayasni/
کمل,/kammal/
مزدیسنا,/mazdayasnā/
خاکستر,/xākestar/
تسبیغ,/tasbiq/
زنوییدن,/zanuy(')idan/
اکسیداز,/'oksidāz/
کمکی,/kamaki/
گوشتاوه,/guštāve/
گوشتالو,/guštālu/
اکسیداسیون,/'oksidāsiyon/
ترینان,/tarinān/
پرنم,/pornam/
تبختر,/tabaxtor/
سمجه,/somje/
تبخال,/tabxāl/
نیشه,/neyše/
نیشو,/nišu/
زوغ,/zuq/
اندمه,/'andame/
برمخیده,/barmaxide/
اندمال,/'endemāl/
تیمن,/tayammon/
واگرایی,/vāge(a)rāy(')i/
قورچی باشی,/qurčibaši/
گرماسنج,/garmāsanj/
گرماگرم,/garmāgarm/
رضی,/razi/
بیگانگی,/bigānegi/
یاب,/yāb/
واگذارنده,/vāgozārande/
بهانه گیری,/bahānegiri/
غنجموش,/qanjmuš/
شرق شناس,/šarqšenās/
جنف,/janaf/
شرقراق,/šaraqrāq/
ناهرگزی,/nāhargezi/
معزی الیه,/ma'ziyon'elayh/
معزول,/ma'zul/
بسمل,/besmel/
بهانه گیر,/bahānegir/
خلاف کار,/xa(e)lāfkār/
خلافت,/xe(a)lāfat/
معظمه,/mo'zame/
مصلح,/mosleh/
فنی,/fanni/
بسم اﻟﻠﻪ الرحمن الرح...,/besmellāherrahm-ānerrahim/
فنون,/fonun/
چرخچی باشی,/čarxčibāši/
نعیم,/na'im/
کپان,/kap[p]ān/
شایع,/šāye'/
شایعه,/šāye'e/
دوغه,/duqe/
مخاط,/moxāt/
نعیق,/na'iq/
خویش کام,/xiškām/
دوغو,/duqu/
مخاض,/maxāz/
چدر,/čadar/
چدروا,/čodorvā/
کشاننده,/ke(a)šānande/
ژرف یاب,/žarfyāb/
جلاد,/jallād/
سؤال,/so'āl/
ناپاک دین,/nāpākdin/
آهک,/'āhak/
ناپاک تن,/nāpāktan/
جیوه,/jive/
عیاروش,/'ayyarvaš/
شش روزن,/šešro[w]zan/
جیوش,/joyuš/
واماندن,/vāmāndan/
گاوماهی,/gāvmāhi/
زراعی,/zerā'i/
سرویس,/servis/
گاوصندوق,/gāvsando(u)q/
ششم,/šešom/
ششلیک,/šešlik/
دلال,/dalāl/
جوبال,/jubāl/
جوبه,/jo[w]be/
مسخره,/masxare/
مضا,/mazā/
بامه,/bāme/
پیله,/pile/
انداوه,/'andāve/
آشکارساز,/'āš[e]kārsāz/
سرون,/sorun/
یونجه,/yonje/
زراج,/zarāj/
کروم,/korom/
جان آسا,/jān[']āsā/
زرابی,/zarābi/
پد,/pad/
مستبصر,/mostabser/
ماشین نویس,/māšinnevis/
کانوا,/kāmvā/
فروس,/forus/
فطام,/fetām/
کانگورو,/kāngo[u]ro[u]/
تنمیه,/tanmiye/
فضیلت گستر,/fazilatgostar/
اضطلاع,/'eztelā'/
خرفت,/xereft/
هفت خزینه,/haftxazine/
دهما,/dahmā/
عرب,/'arab/
دهمست,/dahmast/
نگارخانه,/negārxāne/
تنمیق,/tanmiq/
مجه,/maje/
شتوی,/šatavi/
نگارستان,/negārestān/
افیقطس,/'afiqatos/
ورافتادن,/var[']oftādan/
شتم,/šatm/
نسوز,/nasuz/
سخت شامه,/saxtšāme/
سخت سر,/saxtsar/
دست باز,/dastbāz/
سایر,/sāyer/
سرسپرده,/sarseporde/
نااوستا,/nā'ustā/
نااهل,/nā'ahl/
کام بخش,/kāmbaxš/
خرف,/xeref/
عوارض,/'avārez/
کامانکار,/kāmānkār/
بردابرد,/bardābard/
فقره,/faqare/
عوار,"/'a(e,o)vār/"
عرایض,/'arāyez/
چشم خانه,/če(a)šmxāne/
شامپو,/šāmpu(o)/
چه کاره,/čekāre/
مراسله,/morāsele/
مراسلات,/morāselāt/
کرایم,/karāy(')em/
محیر,/mohayyer/
کراهیت,/ke(a)rāhiy[y]at/
محیا,/mohayyā/
حربی,/harbi/
سالف,/sālef/
تراش,/tarāš/
تراست,/terāst/
غریب القرآن,/qaribolqor'ān/
غریبانه,/qaribāne/
محاذات,/mohāzāt/
صاحب مرده,/sāhebmorde/
شوخی,/šuxi/
عزوعلا,/'azzava'alā/
علم الاشیا,/'elmol'ašyā/
رعونت,/ro'unat/
صاحب مال,/sāhebmāl/
آدمیزاده,/'ādamizāde/
نرم نرم,/narmnarm/
وارون,/vārun/
بی سکه,/bisekke/
علم الادیان,/'elmol'adyān/
بیسکویت,/biskuvit/
پرتوافکن,/ptato[w]'afkan/
غیوث,/qoyus/
کریچ,/ko(a)rič/
مثال,/mesāl/
آماهیدن,/'āmāhidan/
کریاس,/keryās/
خواجه تاش,/xājetāš/
غیوب,/qoyub/
اکتفا,/'ektefā/
خواجه باشی,/xājebāši/
می زده,/meyzade/
افاقه,/'efāqe/
اجری خوار,/'ejrixār/
افاعیل,/'afā'il/
مشروب,/mašrub/
میزر,/mizar/
شیرفش,/širfaš/
مطعوم,/mat'um/
مترصد,/mote(a)rassed/
مترف,/motraf/
مشرک,/mošrek/
زراف,/zarāf/
شیرشکری,/širšekari/
زراغنگ,/zarāqang/
بث,/bas[s]/
فیزیک,/fizik/
بتیاره,/batyāre/
چنه,/čane/
پیشینیان,/pišiniyān/
پیران سال,/pirānsāl/
مسقط الراس,/masqatorra's/
پیران سر,/pirānsar/
نهایی,/na(e)hāy(')i/
سرابالا,/sarābālā/
سراب,/sarāb/
ویسپرد,/visparad/
ویژه,/viže/
نهایت,/na(e)hāyat/
پاتیل,/pātil/
متحف,/mothef/
ام الغلیظ,/'ommolqaliz/
متحصن,/mote(a)hassen/
نیوشنده,/niyušande/
نیوشه,/niyuše/
مهالک,/mahālek/
غلج,/qalj/
بی درنگ,/biderang/
بی درمان,/bidarmān/
کاژیره,/kāžire/
سرگرمی,/sargarmi/
غلتیده,/qaltide/
تلفن گرام,/tel[e]fongerām/
جاوید,/jāvid/
تقلص,/taqallos/
پیوسته گلبرگان,/peyvastegolbargān/
جاویدان,/jāvidān/
زئیر,/za'ir/
پیوسته,/peyvaste/
چم چم,/čomčom/
قرچ قرچ,/qerečqereč/
کم سال,/kamsāl/
قرچه,/qarče/
کم زن,/kamzan/
پهلوی کیش,/pahlavikiš/
مقابل,/moqābel/
گردآلود,/gard[']ālud/
بادرونه,/bādrune/
سبد چین,/sabadčin/
زئولوژی,/ze'oloži/
ارغاب,/'arqāb/
مقطوع النسل,/maqtu'onnasl/
بس,/bas/
بادروزه,/bādruze/
قواریر,/qavārir/
معاودت,/mo'āvedat/
قواره,/qavāre/
صرفه,/sarfe/
صرفه بر,/sarfebar/
گره خورده,/gerehxorde/
تغلیط,/taqlit/
لرزنده,/larzande/
دل انگیز,/del[']angiz/
دلاور,/delāvar/
جبل,/jabal/
مساهلت,/mosāhelat/
جبلاهنگ,/jablāhang/
مقدر,/moqaddar/
نمو,/no(e)mov[v]/
هلک,/holak/
خباره,/xabāre/
هلم جرا,/halommajarrā/
طاعم,/tā'em/
دروگر,/dero[w]gar/
ذی,/zi/
مقتضی,/moqtazi/
طاعت ور,/tā'atvar/
فراروی,/farāruy/
مقتضب,/moqtazab/
پرسیان,/parsayān/
محال اندیش,/mo(a)hāl[']andiš/
ذهول,/zohul/
روباه بازی,/rubāhbāzi/
خزان,/xazān/
فقرات,/faqarāt/
غوت,/qut/
خزاز,/xazzāz/
فقرا,/foqarā/
مکاسب,/makāseb/
دوست وار,/dustvār/
چپاننده,/ča(e)pānande/
غلا,/qalā/
وهل,/vohl/
دش نهاد,/došna(e)hād/
هوتن,/hutan/
اناس,/'onās/
دوستگانی,/dustgāni/
نقی,/naqi/
اناره,/'enāre/
ذوی القربی,/zavelqorbā/
صعب,/sa'b/
متطوع,/motatavve'/
وهشتواش,/vaheštvāš/
متطلس,/motatalles/
صعب الحصول,/sa'bolhosul/
نطول,/natul/
بی رگ,/birag/
بیرم,/beyram/
معاقرت,/mo'āqerat/
سیاه دارو,/siyāhdāru/
دیوچه,/divče/
ظرف,/zarf/
مننژیت,/menanžit/
دیوخار,/divxār/
منواکسید,/mono'oksid/
محاوره,/mohāvere/
خانه فروش,/xāneforuš/
خانه شاگرد,/xānešāgerd/
فنک,/fanak/
ظرایف,/zarāy(')ef/
خواطر,/xavāter/
تفرج,/tafarroj/
دهن,/dahan/
روادید,/ravādid/
گشاده میان,/gošādemiyān/
کبود,/kabud/
خواص,/xavās[s]/
روادف,/ravādef/
تفخیم,/tafxim/
کبوتردم,/kabutardom/
بخردی,/bexradi/
بخرد,/bexrad/
خجیدن,/xajidan/
صبور,/sabur/
صبوحی,/sabuhi/
زندش,/zandeš/
پرهیاهو,/porhayāhu/
چرتکه,/čortke/
انگل,/'angal/
بیغله,/beyqole/
دویر,/dovir/
دویدن,/davidan/
چرتی,/čorti/
انگشتی,/'angošti/
منجنیق,/manjaniq/
بدخط,/badxat/
بدخش,/badaxš/
فحوی,/fahvā/
بیدارخوابی,/bidārxābi/
معاجین,/ma'ājin/
معاد,/ma'ād/
بیداردل,/bidārdel/
آسخانه,/'āsxāne/
سپه,/sepah/
باریتون,/bāriton/
بیان,/bayān/
بی اندازه,/bi'andāze/
باری تعالی,/bārita'ālā/
اهاب,/'ehāb/
آخرین,/'āxa(e)rin/
خیابان,/xiyābān/
آخریان,/'āxriyān/
معوذ,/mo'avvez/
گزن,/gazan/
پ,/p/
اسکدار,/'a(e)skodār/
مرتهن,/mortahan/
مرتکو,/martaku/
اسکرک,/'eskerak/
اسعاد,/'es'ād/
عبرت نما,"/'ebratna(e,o)mā/"
سیمه سار,/simesār/
عبره,/'abre/
ستیزه,/setize/
برهیخته,/barhixte/
سیمگون,/simgun/
بوگرفته,/bugerefte/
فسونگر,/fosungar/
فسون,/fosun/
ستیزنده,/setizande/
خرق,/xarq/
بوگرفتگی,/bugereftegi/
هوس کار,/havaskār/
جناح,/je(a)nāh/
سوزاک,/suzāk/
هوس ران,/havasrān/
بزیشه,/ba(o)ziše/
دواعی الدهر,/davā'iyoddahr/
اصلخ,/'aslax/
بیت الاحزان,/beytol'ahzān/
فراخ زیست,/farāxzist/
انثلام,/'enselām/
انتیمون,/'antimun/
فراخزیدن,/farāxazidan/
گوهرفتال,/go[w]harfa(e)tāl/
راه,/rāh/
ارزیابی,/'arzyābi/
راویه,/rāviye/
مال المصالحه,/mālolmosālehe/
مال التجاره,/mālottejāre/
عیش,/'eyš/
عیسی دم,/'isādam/
تحیز,/tahayyoz/
تحیر,/tahayyor/
زرین کاسه,/zar[r]inkāse/
تسکین,/taskin/
تسقیه,/tasqiye/
یک زبان,/yekzabān/
سوزا,/suzā/
قدح,/qadh/
رمک,/ramak/
هروهل,/harvahal/
انگشتو,/'angeštu/
منطقه,/mantaqe/
جهان گشا,/jahāngošā/
قدس اللـه,/qaddasallāh/
قدس,/qods/
متبسم,/mote(a)bassem/
مسکن,/maskan/
منطقةالبروج,/mantaqatolboruj/
پاسار,/pāsār/
مطاوعت,/motāve'at/
پاس,/pās/
نبال,/nebāl/
غرور,/qorur/
غرورآمیز,/qorur[']āmiz/
خام ریش,/xāmriš/
خوشاب,/xo(u)šāb/
نامرد,/nāmard/
خامس,/xāmes/
آزمونه,/'āz[e]mune/
آزندن,/'āzandan/
فرزی,/ferzi/
مکث,/maks/
شاشی,/šāši/
تغنج,/taqannoj/
کریلا,/karilā/
بلارک,/balārak/
کریشک,/ka(e)rišak/
شاشیدن,/šāšidan/
داروینیست,/dārvinist/
ذوحسب,/zuhasab/
شکیبایی,/šakibāy(')i/
بلارج,/balāraj/
تولیت,/to[w]liyat/
سما,/samā/
خرجی,/xarji/
پیرار,/pirār/
خرماستان,/xormāsetān/
خرجین,/xorjin/
جذر,/jazr/
لطام,/letām/
الف داغ,/'alefdāq/
پیش خیز,/pišxiz/
مرداد,/mordād/
مردادگان,/mordādgān/
هنیز,/haniz/
شکیبنده,/šakibānde/
شاشیه,/šāšiyye/
گلزار,/gelzār/
فراشیدن,/farāšidan/
شاطبی,/šātebi/
اعاده,/'e'āde/
فرحت,/farhat/
مردم سار,/mardomsār/
فرح بخش,/farahbaxš/
مرسله,/morsale/
هنرمندانه,/honarmandāne/
اعاجیب,/'a'ājib/
مرسوم,/marsum/
شخم,/šoxm/
حقنه,/hoqne/
لطیم,/latim/
شخودن,/šaxudan/
هنرمند,/honarmand/
زداییده,/zo(e)dāy(')ide/
غفه,/qof[f]e/
زداییدن,/zo(e)dāy(')idan/
کاسه کوزه دار,/kāsekuzedār/
غفیر,/qafir/
موزون,/mo[w]zun/
پیوندپذیر,/peyvandpazir/
کاک,/kāk/
کافئین,/kāfe'in/
قلم دیده,/qalamdide/
لطیفه گو,/latifegu/
قلمدوش,/qalamduš/
حصرم,/hesrem/
امسالی,/'emsāli/
سولاخ,/sulāx/
امشاج,/'amšāj/
رزم ساز,/razmsāz/
رزم زن,/razmzan/
کوتوال,/kutvāl/
سکن,/sakan/
کوتاهی,/kutāhi/
سول,/sul/
کاسه کوزه,/kāsekuze/
پیپ,/pip/
فرماندهی,/farmāndehi/
آگر,/'āgor/
دجاله,/dajjāle/
آگاهیده,/'āgāhide/
دجال,/dajjāl/
ورداروورمال,/vardārovarmāl/
بشکال,/baškāl/
بشکریدن,/beškaridan/
تیمارخوار,/timārxār/
مدیحه,/madihe/
مدیح,/madih/
تارات,/tārāt/
بشیر,/bašir/
تیمارخواره,/timārxāre/
پرزدار,/porzdār/
