word,spell
تراپوتیک,/terāputik/
شناسایی,/šenāsāy(')i/
روشن بین,/ro[w]šanbin/
اسبوع,/'osbu'/
فطنت,/fetnat/
شخاییدن,/šaxāy(')idan/
آبشخور,/'ābešxor/
واصل,/vāsel/
آبشتنگاه,/'ābaštangāh/
واضح,/vāzeh/
روشنایی,/ro[w]šanāy(')i/
شرحه,/šarhe/
طرار,/tarrār/
شخانه,/šaxāne/
مستخلص,/mostaxlas/
عزشانه,/'azzaša'noh[u]/
شکاندن,/šekāndan/
مستدام,/mostadām/
منبت کار,/monabbatkār/
طراز,/tarāz/
هاژیدن,/hāžidan/
آبسه,/'ābse/
آب سوار,/'ābsavār/
هاژ,/hāž/
تاسمه,/tāsme/
آبدندان,/'ābdandān/
عزرائیل,/'ezrā'il/
یوسیدن,/yusidan/
فراخنا,/farāxnā/
پاخر,/pāxar/
چرخچی باشی,/čarxčibāši/
فراخ نان و نمک,/farāxnānonamak/
نیتریفیکاسیون,/nitrifikās[i]yon/
چرخچی,/čarxči/
بدگوهر,/badgo[w]har/
نیتروگلیسیرین,/nitrogeliserin/
بدهکاری,/bedehkāri/
وقیعه,/vaqi'e/
گلی,/geli/
وک,/vak/
بدهکار,/bedehkār/
اقتدار,/'eqtedār/
درخشیدن,/de(a)raxšidan/
ستیزه گر,/setizegar/
گشاده خد,/gošādexad[d]/
مانا,/mānā/
گشاده دست,/gošādedast/
گاردن پارتی,/gārdenpārti/
مان,"/[']emān, mān/"
یکدش,"/yakdaš, yekdeš/"
ب,/b/
ویک,/veyk/
پاک بین,/pākbin/
ایهام,/'ihām/
ویسمن,/visman/
میکرومتر,/mikrometr/
پاک بوم,/pākbum/
آرتیست,/'ārtist/
بادرم,/bādra(o)m/
بادرفتار,/bādraftār/
عرفه,/'arafe/
چهارگوشی,/ča(ā)hārguši/
آرتزین,/'ārteziyan/
دمیدگی,/damidegi/
چهارگوهر,/ča(ā)hārgo[w]har/
ریع,/rey'/
یکدست,/yekdast/
گشتن,/gaštan/
دن ژوان,/donžuvān/
کوکنار,/kuknār/
کوکن,/kukan/
دندیدن,/dandidan/
روادید,/ravādid/
جبار,/jabbār/
غلط انداز,/qalat[']andāz/
روادف,/ravādef/
ناقوسی,/nāqusi/
غلطاق,/qaltāq/
جعد,/ja'd/
لینت,/linat/
لینوفر,/linufar/
عصیب,/'asib/
رجزخوانی,/rajazxāni/
پرفسور,"/por[o]fosor, per[o]fesor/"
غژغژان,/qažqažān/
تات,/tāt/
بسله,/basle/
پرشاخ وبرگ,/poršāxobarg/
بی نشان,/binešān/
علت,/'ellat/
ارتدکس,/'ortodoks/
مرفل,/moraffal/
بسلاندن,/besalāndan/
عصیده,/'aside/
غژغژ,/qežqež/
ارتداع,/'ertedā'/
حسادت,/he(a)sādat/
پرفریب,/porfarib/
والاحضرت,/vālāhazrat/
دارصینی,/dārsini/
درستی,/dorosti/
دارشیشعان,/dāršiša'ān/
پتک,/patak/
شهرروا,/šahrravā/
والاد,/vālād/
شوخ طبع,/šuxtab'/
پشه غال,/paš[š]eqāl/
پشه بند,/paš[š]eband/
رزرو,/rezerv/
رزق,/rezq/
بدل,/badal/
جغز,/jaqz/
ملیحه,/malihe/
عزلت گزین,/'ozlatgozin/
تابی,/ta'abbi/
همو,/hamu/
جغرافیا,/joqrāfiyā/
تفریح,/tafrih/
قاعه,/qā'e/
قاعده,/qā'ede/
بتواز,/batvāz/
راست روده,/rāstrude/
شیپور,/šeypur/
مباهات,/mobāhāt/
قوزک,/quzak/
زاغک,/zāqak/
پاتوق,/pātoq/
قوز,/quz/
زیان,/ziyān/
اشترخوی,/'oštorxuy/
اشتردار,/'oštordār/
کاری,/kāri/
راست رو,/rāstro[w]/
ستر,/satr/
مشایخ,/mašāyex/
بیگلربیگ,/bey(i)glarbeyg/
تندرفتار,/tondraftār/
مشاهیر,/mašāhir/
تریاکی,/ta(e)r[i]yāki/
چپات,/čapāt/
پذیرفتن,/paziroftan/
شارمار,/šārmār/
کلالت,/kalālat/
پذیرفته,/pazirofte/
راوندی,/rāvandi/
فرشه,/fe(o)rše/
کوشنده,/kušande/
راوندیه,/rāvandiy[y]e/
فرشته,/ferešte/
ستوان,/sotvān/
معصم,/me'sam/
معصفر,/mo'asfar/
گران سلیح,/gerānselih/
ستوار,/sotvār/
مسوده,/mosavvade/
اطواق,/'atvāq/
گران سرشت,/gerānserešt/
انابیب,/'anābib/
آجیل خوری,/'ājilxori/
اطوار,/'atvār/
مؤلف,/mo'allaf/
توهین,/to[w]hin/
پرمهر,/pormehr/
گزش,/gazeš/
فندق شکن,/fandoqšekan/
فندقه,/fandoqe/
یاده,/yāde/
فضله,/fa(o)zle/
توهیم,/to[w]him/
یادگار,/yād[e]gār/
سرتخته,/sartaxte/
گوش خراش,/gušxarāš/
آبرودار,/'āb[e]rudār/
آشفته حال,/'āšoftehāl/
گوشتین,/guštin/
هویج,/havij/
معلا,/mo'allā/
معلاق,/me'lāq/
قدسی,/qodsi/
گزستان,/gazestān/
معکوس,/ma'kus/
چارچار,/čārčār/
چارچنگول,/čārčangul/
مخدرات,/moxaddarāt/
صهبا,/sahbā/
بی عرضه,/bi'orze/
فلامینگو,/felāmingo/
فلامک,/falāmak/
جلوزه,/jaluze/
کیمیایی,/kim[i]yāyi/
فرق,/farq/
فرمول,/formul/
جمعه,/jom'e/
جمعی,/jam'i/
کیمیاوی,/kim[i]yāvi/
مخاتلت,/moxātelat/
فرفیون,/farfiyun/
خاگینه,/xāgine/
خاگ,/xāg/
مصطبه,/me(a)stabe/
هنرور,/honarvar/
قره قروت,/qara(e)qorut/
هنرورز,/honarvarz/
بارز,/bārez/
مصروف,/masruf/
پتواز,/patvāz/
آلاینده,/'ālāyande/
مستعقب,/mosta'qeb/
مستعفی,/mosta'fi/
ملس,/malas/
عمید,/'amid/
رواح,/ravāh/
قوقو,/ququ/
انفطار,/'enfetār/
بخاو,/boxāv/
زیلوچه,/ziluče/
درام,/derām/
زیلو,/zilu/
عمیان,/'omyān/
سرمه دان,/sormedān/
سرمه ای,/sorme'(y)i/
قره قاط,/qareqāt/
آسیمه سر,/'āsimesar/
التقا,/'elteqā/
فراخ پیشانی,/farāxpišāni/
تندرستی,/tandorosti/
مولویه,/mo[w]laviy[y]e/
مناجی,/monāji/
شعبه,/šo'be/
پلارک,/palārak/
پلاریزاسیون,/polārizāsiyon/
منصف الزاویه,/monassefozzāviye/
یک دنده,/yekdande/
سه شنبه,/sešambe/
سه شش,/sešeš/
یکدیگر,/yekdigar/
صرع,/sar'/
صر صرتک,/sarsartak/
تندرست,/tandorost/
بستج,/bostaj/
چاشت دان,/čāštdān/
پاپیروس,/papirus/
پالیز,/pāliz/
انقطاع,/'enqetā'/
یساول,/yasāvol/
کوشیر,/kušir/
پالیزبان,/pālizbān/
یساور,/yasāvor/
چاشت خوار,/čāštxār/
لالک,/lālak/
انجیرخوار,/'anjirxār/
ربن,/rabban/
زوایا,/zavāyā/
رایگان خوار,/rāy[e]gānxār/
فرفور,/fa(e)rfo(u)r/
دودی,/dudi/
جابلوس,/jāblus/
باهت,/bāhat/
پرده داری,/pardedāri/
جابلقا,/jābo(a)qā/
پرده دار,/pardedār/
دودهنج,/dudhanj/
فرفره,/ferfere/
دیالکتیک,/diyālektik/
جهنده,/jahande/
جهن,/jahan/
انطاق,/'entāq/
محامد,/mahāmed/
دوکارد,/dokārd/
انضمام,/'enzemām/
لشکرستان,"/laškarestān, laškarsetān/"
کاتوره,/kāture/
قانع,/qāne'/
لشکرداری,/laškardāri/
کپیه,/kopiye/
کاتوزیان,/kātuziyān/
بهارافشان,/bahār[']afšān/
غافل,/qāfel/
زودیاب,/zudyāb/
ارانگوتان,/'orāngu(o)tān/
ارانب,/'arāneb/
العفو,/'al'afv/
کندوک,/kanduk/
سیم آگین,/sim[']āgin/
صوف پوش,/sufpuš/
سیمک,/simak/
صوف,/suf/
غریب وار,/qaribvār/
مدلل,/modallal/
کروک,/koruk/
رهشه,/rahše/
قاضی,/qāzi/
دفلی,/deflā/
قاضی الحاجات,"/qāzelhājāt, qāziyolhājāt/"
سال به سال,/sālbesāl/
اشنع,/'ašna'/
اشناه,/'ašnāh/
برخاسته,/barxāste/
دهلوی,/dehlavi/
شاه ماهی,/šāhmāhi/
سرا,/sarā/
جکاشه,/jakāše/
برخاستن,/barxāstan/
مبحث,/mabhas/
مبثوث,/mabsus/
سکوبا,/sokubā/
عرعر,/'ar'ar/
شش انداز,/šeš[']andāz/
کلیم اللـه,/kalimollāh/
بابونه,/bābune/
سکوا,/sekvā/
اروانه,/'arvāne/
اسلحه دار,/'asle(a)hedār/
خسیس,/xasis/
ارواحنافداه,/'arvāhonāfedāh/
قوطی,/quti/
گدا,/ga(e)dā/
متقاعد,/mote(a)qā'ed/
شیک,/šik/
متقاطع,/mote(a)qāte'/
اسرا,/'esrā/
صبیح الوجه,/sabiholvajh/
فروگذار,/forugozār/
لرزاننده,/larzānande/
فروکوفتن,/forukuftan/
اسلحه خانه,/'asle(a)hexāne/
حرب,/harb/
اسره,/'osre/
لرزانک,/larzānak/
مداومت,/modāvemat/
انسجام,/'ensejām/
استوارنامه,/'ost[o]vārnāme/
دانگ,/dāng/
حصار,/hesār/
انستیتو,/'an[e]stito(u)/
نویس,/nevis/
حصاد,/ha(e)sād/
آوردگاه,/'āvardgāh/
نویدن,/navidan/
طاقه,/tāqe/
کجیم,/kajim/
خلیط,/xalit/
کف,/kaf/
خلیش,/xališ/
مقتفی,/moqtafi/
کارشکن,/kāršekan/
شهدانج,/šahdānaj/
مقتضیات,/moqtaziy[y]āt/
مداوم,/modāvem/
بطیالسیر,/bati'osseyr/
ناوگان,/nāvgān/
رامشگر,/rāmešgar/
بطیالحرکت,/bati'olhare(a)ke/
ناوگروه,/nāvgoruh/
شاه مات,/šāhmāt/
کوار,/ka(o)vār/
گریستن,/geristan/
جنابه,/jonābe/
جنابت,/je(a)nābat/
بی پول,/bipul/
توله,/tavalloh/
بی پناه,/bipanāh/
قی آور,/qey[']āvar/
کنتراست,/kont[e]rāst/
قی,/qey/
بادر,/bādar/
جوزغند,/jo[w]z[e]qand/
خاج شویان,/xājšuyān/
خاج,/xāj/
خردی,/xordi/
دیار,/dayyār/
اسکاریس,/'askāris/
دموع,/domu'/
خرده مالک,/xordemālek/
دیاستاز,/diyāstāz/
دستینه,/dastine/
هم میهن,/hammihan/
دست یافته,/dastyāfte/
هم منزل,/hammanzel/
للگی,/lalegi/
ژنتیک,/ženetik/
شخشاننده,/šaxšānande/
سربازگیری,/sarbāzgiri/
گلخان,/golxān/
فراهم,/farāham/
ژن,/žen/
گلچینی,/golčini/
حمیم,/hamim/
اره کشی,/'arrekeši/
ضرایر,/zarāyer/
ضرایح,/zarāyeh/
عطیه,/'atiy[y]e/
جوهری,/jo[w]hari/
جوهرنمک,/jo[w]harnamak/
جر,/jar/
طباطبایی,/‌tabātabāy(')i/
جرا,/jerā/
کلیشه,/keliše/
ایژک,/'ižak/
میده,/meyde/
چابک سوار,/čāboksavār/
چابک دستی,/čābokdasti/
رنگرزی,/rangrazi/
مولی,/mo[w]lā/
رنگرزان,/rangrazān/
زینب,/zeynab/
ایزون,/'eyzun/
میدانگاه,/meydāngāh/
اثلم,/'aslam/
ذی حق,/zihaq[q]/
ماست,/māst/
زینان,/zinān/
ذی جاه,/zijāh/
پرنیاز,/porniyāz/
موله,/movallah/
سکافه,/sokāfe/
ماسبق,/māsabaq/
سنگربندی,/sangarbandi/
غواشی,/qavāši/
عین الیقین,/'eynolyaqin/
شناسنامه,/šenāsnāme/
غوارب,/qavāreb/
هلفدونی,/holofduni/
خرافه,/xorāfe/
پرمین,/permiyan/
استراتژی,/'est[e]rāteži/
شمسه,/šamse/
لاله سان,/lālesān/
شمس,/šams/
لاله سار,/lālesār/
تواضع,/tavāzo'/
ایحا,/'ihā/
تواصی,/tavāsi/
شوریده سر,/šuridesar/
قذف,/qazf/
دیگ پایه,/digpāye/
برسیان,/barsiyān/
برسوله,/barsule/
کراز,/korāz/
گران دست,/gerāndast/
زحیر,/zahir/
کارجو,/kārju/
زحمت کش,/zahmatkeš/
کارچاق کن,/kārčāqkon/
شاریده,/šāride/
گران خیز,/gerānxiz/
باربردار,/bārbardār/
گزک,/gazak/
اکال,/'akkāl/
شوریده روزگار,/šurideruz[e]gār/
نورز,/nevroz/
شباشب,/šabāšab/
جوار,/ja(e)vār/
تخریج,/taxrij/
ضجه,/zajje/
ضجور,/zajur/
اراقم,/'arāqem/
بیجک,/bijak/
هیدروالکتریک,/hidro'elekt[e]rik/
دعا,/do'ā/
جواذب,/javāzeb/
بی جنبه,/bijambe/
دالت,/dāllat/
دشواریاب,/došvāryāb/
خلوص,/xolus/
ماخوذ,/ma'xuz/
بی رگ,/birag/
سفوف,/safuf/
ماحصل,/māhasal/
ماخذ,/ma'xaz/
ماحضر,/māhazar/
لبد,/labad/
غلا,/qalā/
غلات,/qallāt/
انبه,/'ambe/
غلفتی,/qelefti/
چراغ پرهیز,/čerāqparhiz/
انبیره,/'ambire/
فرارفتن,/farāraftan/
زیج,/zij/
استطراف,/'estetrāf/
استطلاع,/'estetlā'/
جان اوبار,/jān[']o[w]bār/
قنوط,/qonut/
متشخص,/mote(a)šaxxes/
اجلال,/'ejlāl/
قنوت,/qonut/
جهانیان,/jahāniyān/
ممتهن,/momtahan/
ممتنع الوجود,/momtane'olvojud/
متناسب الاعضا,/mote(a)nāsebol'a'zā/
متناسق,/motanāseq/
چنگله,/čangole/
جدیدالاحداث,/jadidol'ehdās/
صهوه,/sahve/
جدیدالاختراع,/jadidol'exterā'/
چنگلوک,/čang[a]luk/
خانه شاگرد,/xānešāgerd/
شادمانه,/šad[e]māne/
خانه سوز,/xānesuz/
صهیل,/sahil/
البسه,/'alba(e)se/
گران رکابی,/gerānrekābi/
بشتک,/boštak/
میان باریک,/miyānbārik/
اجلاف,/'ajlāf/
رباعی,/robā'i/
مجازات,/mojāzāt/
مجازا,/majāzan/
اوت,/'o[w]t/
دژم,/do(e)žam/
انبات,/'embāt/
دژگوار,/dožgovār/
رباع,/rebā'/
اثیر,/'asir/
ژکفر,/žakfar/
ژکس,/žakas/
حق گزار,/haqgozār/
حق شناسی,/haqšenāsi/
لغوی,/loqavi/
لغونه,/lo(a)qune/
کلائو,/kalā'u/
گران رکاب,/gerānrekāb/
اثواب,/'asvāb/
غیب گو,/qeybgu/
مکلل,/mokallal/
کماکان,/kamākān/
بین,/bayyen/
غیرالدهر,/qeyroddahr/
نوشه,/no[w]šah/
آقشام,/'āqšām/
نوشنده,/nušande/
اغما,/'eqmā/
متخلق,/motaxalleq/
سیلاب کند,/seylābkand/
کلاژه,/kalāže/
سیلاب,/seylāb/
اغماد,/'aqmād/
کلاژاره,/kalāžāre/
ندیم,/nadim/
بارو,/bāru/
ابتهال,/'ebtehāl/
ندیدبدید,/nadidbadid/
شه بندر,/šahbandar/
کمافی السابق,/kamāfessābeq/
ه ساز,
گریبانک,/ge(a)ribānak/
تراکتور,/terāktor/
گریبان,/ge(a)ribān/
تاراندن,/tārāndan/
سبزچشم,/sabzče(a)šm/
منطیق,/mentiq/
گدازه,/godāze/
تاران,/tārān/
ذابل,/zābel/
چهچه,/čahčah/
پیچی ها,/pičihā/
گدازیدن,/godāzidan/
پیچیده چشم,/pičideče(a)šm/
خرکوف,/xarkuf/
سپتیسمی,/septisemi/
واهب الصور,/vāhebossovar/
چهاریک,/ča(ā)hāryek/
ملاطفت,/molātefat/
ملاطفت آمیز,/molātefat[']āmiz/
بافر,/bāfar/
دراهم,/darāhem/
کمبزه,/komboze/
کعاب,/ke'āb/
کماینبغی,/kamāyambaqi/
فام دار,/fāmdār/
دراویدی,/derāvidi/
غفران پناه,/qofrānpanāh/
فام,/fām/
مکثر,/mokser/
سردرد,/sardard/
ریش,/riš/
نقرس,/neqres/
ریسیده,/riside/
سردرختی,/sarderaxti/
نقرات,/naqarāt/
نباذ,/nabbāz/
خداوندگار,/xodāvand[e]gār/
کظم,/kazm/
نباح,/nobāh/
تقویم البلدان,/taqvimolboldān/
طلایه داری,/talāyedāri/
بارفیکس,/bārfiks/
بارفروش,/bārforuš/
مشترک,/moštara(e)k/
حقیقت گو,/haqiqatgu/
تحلی,/tahalli/
ضومران,/zo[w]ma(o)rān/
حقیقت شناس,/haqiqatšenās/
مفرش,/mafraš/
اسالیب,/'asālib/
مشتد,/moštad[d]/
فروارد,/forvārd/
ضیا,/ziyā/
غن,/qan/
غنا,/qanā/
فتائل الرهبان,/fatā'elorrohbān/
صبغه,/sebqe/
ناپرهیزکار,/nāparhizkār/
بازگشت,/bāzgašt/
استادن,/'estādan/
پاد,/pād/
رهاو,/rahāv/
بازگشاد,/bāzgošād/
ناپرهیزی,/nāparhizi/
صبغ,/sebq/
عصمت,/'esmat/
لو,/lo[w]/
عصی,/'osi[y]/
جامه کوب,/jāmekub/
کالا,/kālā/
جان,/jān/
فدامت,/fadāmat/
فدام,/fa(e)dām/
متصدی,/mote(a)saddi/
حنفی,/hanafi/
حنک,/hanak/
متصدع,/motasadde'/
هوان,/havān/
قطاس,/qotās/
شوال,/šavāl/
نوچه,/no[w]če/
خیول,/xoyul/
غریزی,/qarizi/
خیو,/xayu/
رابع,/rābe'/
شمیز,/šomiz/
رفلکس,/refleks/
نان ده,/nāndeh/
سکسکه,/sekseke/
تصابی,/tasābi/
بازستدن,/bāzsetadan/
نعش,/na'š/
قود,/qavad/
تشییع,/tašyi'/
بادام خاکی,/bādāmxāki/
کاسه,/kāse/
سکسک,/soksok/
امبرود,/'ambarud/
تیرزن,/tirzan/
امبرباریس,/'ambarbāris/
شباهت,/še(a)bāhat/
مرعش,/ma(o)r'aš/
بوی سوز,/buysuz/
بوی سا,/buysā/
شباویز,/šabāviz/
ربوشه,/robuše/
گربز,/gorbo(e)z/
گربال,/ga(e)rbāl/
زر,/zar/
شارع,/šāre'/
ساخت کاری,/sāxtkāri/
پیام آور,/payām[']āvar/
ساخت,/sāxt/
جلنار,/jollanār/
پیامبر,/payāmbar/
ماورا,/māvarā/
علی السویه,/'alassaviy[y]e/
مثمن,/mosamman/
علی الصباح,/'alassabāh/
نگین دان,/negindān/
مقعد,/maq'ad/
جادویی ساز,/jāduy(')isāz/
نلک,/ne(a)lk/
داردار,/dārdār/
پیروزه گون,/piruzegun/
پیروزه گنبد,/piruzegombad/
ذاقنه,/zāqene/
جادویی,/jāduy(')i/
دستمزد,/dastmozd/
ذاریات,/zāriyāt/
زال,/zāl/
ترافع,/tarāfo'/
افزایش,/'afzāyeš/
شیرک خانه,/širakxāne/
چشم چران,/če(a)šmčerān/
سایه روشن,/sāyero[w]šan/
صنادید,/sanādid/
چشم تنگی,/ce(a)šmtangi/
مضار,/mazār[r]/
سطح,/sath/
سطاره,/sat[t]āre/
سلیل,/salil/
دم نگار,/damnegār/
اورام,/'o[w]rām/
لفافه,/le(a)f[f]āfe/
کلات,/kalāt/
دمنده,/damande/
باباآدم,/bābā'ādam/
بابا,/bābā/
اساسی,/'asāsi/
اساسنامه,/'asāsnāme/
ذریات,/zorriy[y]āt/
تفرقه,/tafra(e)qe/
پیشیانه,/pišiyāne/
جنحه,/jonhe/
خوش منش,/xošmaneš/
سربه نیست,/sarbenist/
حادثه,/hādese/
دانش پرست,/dānešparast/
قرنا,/qoranā/
مچک,/mačak/
مچول,/močul/
جاسنگین,/jāsangin/
استعصا,/'este'sā/
تحریق,/tahriq/
تابیدن,/tābidan/
دمیم,/damim/
سرپایینی,/sarpāy(')ini/
دمیرآغاجی,/damir[']āqāji/
سرپایین,/sarpāy(')in/
اگر,/'agar/
اگرا,/'ogrā/
اندرخور,/'andarxor/
کوچکین,/kuča(e)kin/
مسقف,/mosaqqaf/
چاه جو,/čāhju/
دل چسب,/delčasb/
سپیدسار,/sepidsār/
کوچگاه,/kučgāh/
تاختگاه,/tāxtgāh/
مطاوع,/motāve'/
مطاوعت,/motāve'at/
توتی,/tuti/
مندیل,/mandil/
سپیدفام,/sepidfām/
توته,/tute/
بشخوار,/bešxār/
ایدون,/'idun/
حرمله,/harmale/
سایس,/sāyes/
فسای,/fasāy/
بنیز,/beniz/
قالیچه,/qāliče/
کرنب,"/koromb, karamb/"
انگه,/'enge/
انگیان,/'angiyān/
سیلیسیم,/silsiyom/
نان پاره,/nānpāre/
سیلیس,/silis/
حذیر,/hazir/
حذور,/hazur/
سپیدگر,/sepidgar/
فسانیدن,/fasānidan/
قالی باف,/qālibāf/
ایدر,/'idar/
قازغان,/qāzqān/
زهروی,/zohravi/
چاه بن,/čāhbon/
مهربانی,/mehr[a]bāni/
چرب دستی,/čarbdasti/
تفرق,/tafarroq/
جاسر,/jāser/
سمیر,/samir/
بمب افکن,/bomb[']afkan/
قبیح المنظر,/qabiholmanzar/
فاکهه,/fākehe/
فاکولته,/fākulte/
اعمار,/'a'mār/
اعم,/'a'am[m]/
بمباردمان,/bombard[e]mān/
سپندآسا,/sepand[']āsā/
بازپرسی,/bāzporsi/
فارد,/fāred/
بازپرس,/bāzpors/
لوخ,/lux/
آدمیزاده,/'ādamizāde/
پخ پخ,/paxpax/
نعیب,/na'ib/
پلنگین,/palangin/
درس,/dars/
نعیق,/na'iq/
سرینگاه,/saringāh/
برنج کاری,/berenjkāri/
استوان,/'ost[o]vān/
زرنگار,/zarnegār/
سپندار,/sepandār/
رگ برگ,/ragbarg/
رگبند,/ragband/
سبزخنگ,/sabzxeng/
گربه شانی,/gorbešāni/
سبزخوان,/sabzxān/
استواری,/'ost[o]vāri/
درزی گری,/darzigari/
طواحین,/tavāhin/
منجل,/menjal/
کوکوز,/kukuz/
هتشه,/hatše/
وردوک,/varduk/
کوکو,/kuku/
فره,/farre/
طواحن,/tavāhen/
اسگالش,/'esgāleš/
منجک,/manjak/
فرویشی,/farviši/
سفرا,/sofarā/
جوزا,/jo[w]zā/
برانکار,/berānkār/
چران,/čerān/
منوی,/manvi/
چراندن,/čerāndan/
مرتکب,/mortakeb/
گت,/ga(o)t/
سحب,/sohob/
گتر,/getr/
سرپایی,/sarpāy(')i/
سحر,/sahar/
هویدا,/hoveydā/
اطاق,/'otāq/
تنبیدن,/tambidan/
علی القاعده,/'alalqā'ede/
ورشکستگی,/varšekastegi/
علی الفور,/'alalfo[w]r/
اطاعت,/'etā'at/
بغا,/baqā/
هوید,/hoveyd/
تولا,/tavallā/
شیوخ,/šo[i]yux/
متتبع,/motatabbe'/
کشتی,/ka(e)šti/
کاپیتولاسیون,/kāpitolāsiyon/
شیوایی,/šivāy(')i/
ماهیگیر,/māhigir/
قذر,/qazar/
ذائل,/zā'el/
قذال,/qazāl/
طاقدیس,/tāqdis/
ملوز,/molavvaz/
سخونت,/soxunat/
اهوال,/'ahvāl/
نان خورش,/nānxoreš/
مذعان,/mez'ān/
ضواحک,/zavāhek/
اکسیداسیون,/'oksidāsiyon/
مشمس,/mošammas/
سرشار,/saršār/
صفحه,/safhe/
سرشاخ,/saršāx/
تش,/taš/
تشابه,/tašāboh/
خماخسرو,/xomāxosro[w]/
بربادرفته,/barbādrafte/
راتبه خوار,/rātebexār/
خونابه,/xunābe/
راتبه,/rātebe/
تلاب,/talāb/
افسانه,/'afsāne/
افسانه پرداز,/'afsānepardāz/
تلابیدن,/talābidan/
غک,/qa(o)k/
شبکوک,/šabkuk/
غفیله,/qofeyle/
پنبه درگوش,/pambedarguš/
هفتورنگ,/hafto[w]rang/
عزیز,/'aziz/
کاهیدن,/kāhidan/
بسغده,/basqade/
آسمان خراش,/'ās[e]mānxarāš/
اپیگلوت,/'epig[e]lot/
خطاط,/xattāt/
عزوعلا,/'azzava'alā/
روزی ده,/ruzideh/
مفتعل,/mofta'el/
اعشاری,/'a'šāri/
چاولی,/čāvoli/
مفتضح,/moftaze(a)h/
گردون شکاف,/gardunšekaf/
بادیان,/bādiyān/
ارحم الراحمین,/'arhamorrāhemin/
ذرت,/zorrat/
گردون سوار,/gardunsavār/
بین الملل,/beyno(a)lmelal/
صحابت,/sahābat/
زه,/zeh/
حافل,/hāfel/
سپتامبر,/septāmbr/
مناقله,/monāqele/
مناکب,/manākeb/
استار,/'astār/
درگسلانیدن,/dargosa(e)lānidan/
درگرفتن,/dargereftan/
فراعنه,/farā'ene/
شوربختی,/šurbaxti/
یاسم,/yāsam/
خربت,/xarbat/
یاسج,/yāse(o)j/
بلسان,/balasān/
شاهیدن,/šāhidan/
شوربخت,/šurbaxt/
هم چندی,/hamčandi/
بلدیه,/baladiy[y]e/
شیمی,/šimi/
همچند,/hamčand/
شیمه,/šime/
طینت,/tinat/
ورزشگاه,/varzešgāh/
پایور,/pāyvar/
ورزشکار,/varzeškār/
طبیخ,/tabix/
بی شمار,/bišomār/
گیتی بان,/gitibān/
زلزله سنج,/zelzelesanj/
زلزله,/zelzele/
گیتی آفرین,/giti[']āfarin/
خربط,/xarbat/
برگه,/barge/
خربزه زار,/xarbozezār/
کسروی,/kasravi/
پای وپر,/pāvopar/
کسر,/kasr/
بی شکیب,/bišakib/
برمنشی,/barmaneši/
قلمدوش,/qalamduš/
برانگیختن,/bar[']angixtan/
مدارست,/modāresat/
ماتمکده,/mātamkade/
ماتم زده,/mātamzade/
کف بینی,/kafbini/
شاهی,/šāhi/
قلمدست,/qalamdast/
سفول,/soful/
پدرخته,/padraxte/
معقب,/mo'aqqeb/
فحولت,/fohulat/
دوستانه,/dustāne/
اصناف,/'asnāf/
اصنام,/'asnām/
معفو,/ma'fov[v]/
بادبیز,/bādbiz/
خائن,/xā'en/
جنگ,/jang/
بادبه دست,/bādbedast/
خایگینه,/xāygine/
علفزار,/'alafzār/
خوش قول,/xošqo[w]l/
جنفج,/janfaj/
تنسخ,/tansox/
رماح,/remāh/
رماتیسم,/romātism/
انتکاث,/'entekās/
دالانچه,/dālānče/
تفساندن,/tafsāndan/
چهارسمت,/ča(ā)hārsamt/
آفند,/'āfand/
آفنداک,/'āfandāk/
مملکت داری,/mamlekatdāri/
ابواب جمعی,/'abvābjam'i/
مملکت دار,/mamlekatdār/
چهارزانو,/ča(ā)hārzānu/
ثوالث,/savāles/
مسدود,/masdud/
آز,/'āz/
داغانه,/dāqāne/
مسدس,/mosaddas/
مانیکور,/māniku(o)r/
کراه,/karāh/
معتضد,/mo'tazed/
طاعن,/tā'en/
معتصم,/mo'tasam/
داغان,/dāqān/
دخالت,/dexālat/
راقیه,/rāqiye/
ناضر,/nazer/
شاییدن,/šāy(')idan/
مانیفست,/mānifest/
رادمنش,/rādmaneš/
دخ,/dax/
مؤید,/mo'ayyad/
نفس الامر,/nafsol'amr/
زادسرو,/zādsarv/
گردون سا,/gardunsā/
پیکرتراش,/peykartarāš/
دسومت,/dosumat/
فنجی,/fanji/
یگانه گوی,/yegāneguy/
پیکرتراشی,/peykartarāši/
یگان یگان,/yegānyegān/
الکتروموتور,/'elect[e(o)]romotor/
درست,/dorost/
الکترومتر,/'elect[e(o)]rometr/
اسباب بازی,/'asbābbāzi/
کبیر,/kabir/
مزن,/mozn/
کبیره,/kabire/
اسباب,/'asbāb/
درمان,/darmān/
درستاران,/darastārān/
ابوالیقظان,/'abolyaqzān/
فرسنگ,/farsang/
شه,/šah/
دگدگ,/dagdag/
فضل پرور,/fazlparvar/
فضلات,/fazalāt/
رتب,/rotab/
ضیق,/zayyeq/
ضیف,/zeyf/
جدیدالورود,/jadidolvorud/
وحشت,/vahšat/
تبر,/tabar/
استهدا,/'estehdā/
استهزا,/'estehzā/
عتاق,/'etāq/
تیرکمان,/tirkamān/
تست,/test/
جدیدالتاسیس,/jadidotta'sis/
سیگارت,/sigaret/
ستیزیدن,/setizidan/
لاننده,/lānande/
ستیغ,/setiq/
لانده,/lānde/
فژه,/faže/
پرحیله,/porhile/
