word,spell
انگم,/'angom/
توسا,/tusā/
گره بند,/gerehband/
فرهنگستان,/farhangestān/
توس,/tus/
عباس,/'abbās/
رسل,/rosol/
موازات,/movāzāt/
فقرا,/foqarā/
رسدبان,/rasadbān/
طعوم,/to'um/
خایه,/xāye/
اضحی,/'azhā/
کم عقل,/kam'aql/
بلندی,/bolandi/
منیزیوم,/manyaziyom/
سهر,/sahar/
سهراب,/sohrāb/
داسخاله,/dāsxāle/
لرزان,/larzān/
پالانیدن,/pālānidan/
پالاون,/pālāvan/
چچن,/čečen/
بلندهمت,/bolandhemmat/
چچله,/čačale/
چربو,/čarbu/
بدکام,/badkām/
شکرپاره,/šekarpāre/
چربنده,/čarbande/
اولیگارشی,/'oligārši/
مضر,/mozer[r]/
مضراب,/mezrāb/
فرزجه,/farzaje/
متشاغل,/mota(e)šāqel/
معلوم الحال,/ma'lumolhāl/
سرسلسله,/sarselsele/
متریک,/metric/
سرسری,/sarsari/
رازیام,/rāziyām/
اشکفه,/'eškofe/
متشاعر,/mota(e)šā'er/
مترونوم,/metronom/
وظیفه شناس,/vazifešenās/
مهمان نوازی,/mehmānnavāzi/
وعا,/ve(o)'ā/
تخمیس,/taxmis/
نوشین,/nušin/
نوشین باده,/nušinbāde/
زنده به گور,/zendebegur/
سافل,/sāfel/
گربه کوره,/gorbekure/
ثعالبه,/sa'āle(a)be/
یارو,/yāru/
گربه شور,/gorbešur/
ساقط,/sāqet/
ثعالبی,/sa'āle(a)bi/
سبزگون,/sabzgun/
ازاحت,/'ezāhat/
ماده,/māde/
ترطب,/tarattob/
قلیج,/qelij/
متلف,/motlef/
متلک,/matalak/
برچخ,/barčax/
ترطیب,/tartib/
جنات,/jannāt/
داالخنازیر,/dā'olxanāzir/
داالثعلب,/dā'ossa'lab/
جنابه,/jonābe/
موقد,/movaqqad/
نفل,/nafl/
براری,/barāri/
برجیس,/berjis/
راه گستر,/rāhgostar/
ارسنیک,/'arsenik/
قیادت,/qiyādat/
ساییدن,/sāy(')idan/
سایه ور,/sāyevar/
دولومیت,/dolomit/
دیودار,/divdār/
جنی,/jani[yy]/
بی برگشت,/bibargašt/
تبختر,/tabaxtor/
نام,/nām/
تبخال,/tabxāl/
بی برگ,/bibarg/
خزی,/xazi/
کفیده,/kafide/
خدور,/xodur/
خدود,/xodud/
بدادا,/bad[']adā/
کناغ,/konāq/
دولو,/dolu/
راه گرای,/rāhge(a)rāy/
جوغ,/juq/
مدامع,/madāme'/
آجین,/'ājin/
رقعه,/roq'e/
نوانخانه,/navānxāne/
مداوا,/modāvā/
ترنم,/tarannom/
اوساخ,/'o[w]sāx/
اوساط,/'o[w]sāt/
پاره دوزی,/pāreduzi/
ترنگیدن,/tarangidan/
پاره زرد,/pārezard/
می فروش,/meyforuš/
سرگین گردان,/sergingardān/
جوع الکلب,/ju'olkalb/
میقات,/miqāt/
بهمان,/bahmān/
بهله,/bahle/
تراجع,/tarājo'/
مقتفی,/moqtafi/
تراجم,/tarājem/
تخمدان,/toxmdān/
وقواق,/vaqvāq/
بکوک,/bakuk/
محفوظ,/mahfuz/
بکور,/bokur/
سرچنگ,/sarčang/
خراطین,/xarātin/
اوستام,/'ustām/
سرچکاد,/sarčakād/
اوستاد,/'ustād/
مامول,/ma'mul/
ماموریت,/ma'muriy[y]at/
دروگر,/dero[w]gar/
منحل,/monhal[l]/
وقل,/vaql/
کشاکش,"/kašākaš, kešākeš/"
تخماق,/toxmāq/
کشاف,/kaššāf/
مخاط,/moxāt/
حاشیه بندی,/hāšiyebandi/
حاشیه,/hāšiye/
سلاسل,/salāsel/
دروک,/doruk/
مخاض,/maxāz/
ابتداع,/'ebtedā'/
منظوم,/manzum/
تجری,/tajarri/
ابتذال,/'ebtezāl/
حصبا,/hasbā/
حصانت,/hasānat/
سرانجام,/saranjām/
سران,/sarān/
زرتشتی,/zartošti/
مصطفوی,/mostafavi/
کاذبه,/kāzebe/
کوشک,/kušk/
نیایشگر,/niyāyešgar/
فقاهت,/fa(e)qāhat/
العیاذباللـه,/'al'i(a)yāzobellāh/
احباب,/'ahbāb/
احبا,/'ahebbā/
مالت,/mālt/
ایفا,/'ifā/
قراسوران,/qarāsurān/
کاذب,/kāzeb/
نی پیچ,/neypič/
غشاک,/qašāk/
جوژگک,/južagak/
جوژک,/južak/
جدل,/jadal/
رجیم,/rajim/
کم طاقت,/kamtāqat/
منقبت,/manqe(a)bat/
جمر,/jamr/
زرتار,/zartār/
جمدر,/jamdar/
سرقفلی,/sarqofli/
سرقلیان,/sarqa(e)lyān/
پیخال,/pixāl/
تجرع,/tajarro'/
هموژن,/ho(e)možen/
مسامیر,/masāmir/
هموفیلی,/hemofili/
بالینی,/bālini/
متحد,/mottahed/
ارسلان,/'arsalān/
شاهق,/šāheq/
متحجر,/mote(a)hajjer/
منحط,/monhat[t]/
مشت افشار,/mošt[']afšār/
خویشتن دار,/xištandār/
هم پالکی,/hampāla(e)ki/
عطایا,/'atāyā/
کلک,/kalak/
مشمش,/mešmeš/
کلفه,/kolfe/
مشمس,/mošammas/
همارا,/hamārā/
تفوق,/tafavvoq/
تفو,/tofu/
فالج,/fālej/
فیحا,/fayhā/
غزیره,/qazire/
قلچاق,/qa(o)lčāq/
فیح,/fayh/
نکویی,/nekuy(')i/
گذراننده,/gozarānande/
هوس,/havas/
شن زار,/šenzār/
هوز,/havvaz/
یونت ئیل,/yont'il/
رزم دیده,/razmdide/
پلخته,/palaxte/
پارکابی,/pārekābi/
محترز,/mohtarez/
صائم الدهر,/sā'emoddahr/
پارک,/pārk/
محتد,/mahted/
آزمونه,/'āz[e]mune/
رزم خواه,/razmxāh/
دمل,/domal/
هیربد,/hirbad/
پلخدار,/palaxdār/
دمگل,/domgol/
راننده,/rānande/
اکسالات,/'oksālāt/
جانانه,/jānāne/
دیابت,/diyābet/
هبه,/hebe/
خوش بین,/xošbin/
قدوم,/qodum/
شهرالصبر,/šahrossabr/
هبوط,/hobut/
آویزه,/'āvize/
قدوسی,/qoddusi/
کودکستان,/kudakestān/
اکره,/'akrah/
کودکانه,/kudakāne/
ژکفر,/žakfar/
آویزنده,/'āvizande/
اساطین,/'asātin/
پیداوار,/peydāvār/
پیداوسی,/pa(e)ydāvasi/
لایموت,/lāyamut/
لایم,/lāyem/
اهرم,/'ahrom/
اهرمن,/'ahreman/
مرتسم,/mortasam/
اساطیرالاولین,/'asātirol'avvalin/
مستفید,/mostafid/
فرنجک,/faranjak/
مجتهد,/mojtahed/
کروم,/korom/
تازه خط,/tāzexat/
کتابخانه,/ketābxāne/
شد,/šad[d]/
گران سیر,/gaerānsa(e)yr/
سیاره,/sayyāre/
شخیلیدن,/šaxilidan/
درگذشتن,/dargozaštan/
بدوح,/bodduh/
تیه,/tih/
نوحه گر,/no[w]hegar/
نوحه سرا,/no[w]hesa(o)rā/
چتکه,/čotke/
درگذشت,/dargozašt/
مدمغ,/modammaq/
مرثیه,/marsiye/
گردونه,/gardune/
درگذرنده,/dargozarande/
باهیبت,/bāheybat/
متوسل,/mote(a)vassel/
کرشه,/ka(e)rše/
کذب,/kezb/
کذاب,/kazzāb/
چیلانه,/čilāne/
چیلانگر,/čilāngar/
زابغر,/zābqa(o)r/
غیاب,/qiyāb/
غیابت,/qayābat/
قضاوت,/qa(e)zāvat/
شیرگیا,/širgiyā/
سورچی,/surči/
درخواست,/darxāst/
سورچران,/surča(e)rān/
مدرن,/modern/
پولاددرع,/pulādder'/
مدرنیسم,/modernism/
الزام,/'elzām/
هازل,/hazel/
هاری,/hāri/
قضارا,/qazārā/
چترباز,/čatrbāz/
گرده گاه,/gordegāh/
چتر,/čatr/
درخواستن,/darxāstan/
باریجه,/bārije/
نیزار,/neyzār/
معانی,/ma'āni/
پری خوان,/parixān/
معانقه,/mo'āneqe/
دادر,/dādar/
مرتبط,/mortabet/
نیز,/niz/
داددبیره,/dāddabire/
دیدنی,/didani/
دیدن,/daydan/
پری چهر,/paričehr/
اسفست,/'esfast/
جاثیه,/jāsiye/
مسحور,/mashur/
مزلت,/mazallat/
تحبیر,/tahbir/
تحبیس,/tahbis/
عوامل,/'avāmel/
مزگت,/mazget/
خمیرگیر,/xamirgir/
سندیکا,/sa(e)ndikā/
انشعاب,/'enše'āb/
سندیان,/sendiyān/
گربزی,/gorbo(e)zi/
فرموش کار,/farmuškār/
زندقه,/zandaqe/
ترفنج,/tarfanj/
ترفق,/taraffoq/
دولا,/dol[l]ā/
جهان گیر,/jahāngir/
دولاب,/dulāb/
سقوردیون,/squrdiyon/
مسح,/mash/
صهوه,/sahve/
مندفع,/mondafe'/
تنوره,/tanure/
کسروی,/kasravi/
مندرس,/mondares/
کلان سالی,/kalānsāli/
گاوخانی,/gāvxāni/
گاوچهر,/gāvčehr/
دولاغ,/dulāq/
بندخانه,/bandxāne/
شنایع,/šanāye'/
جهان گشایی,/jahāngošāy(')i/
بندتنبانی,/bandtombāni/
خاتم بندی,/xātambandi/
خاتم بند,/xātamband/
یوم ا لتلاقی,/yo[w]mottalāqi/
محضر,/mahzar/
رفوگر,/rofugar/
پس وپیش,/pasopiš/
اشناسیدن,/'ešnāsidan/
آ,/'ā/
پسنگک,/pasangak/
نازی,/nāzi/
تخم مرغ,/toxmemorq/
تخم گذار,/toxmgozār/
تازش,/tāzeš/
پرستیژ,/perestiž/
بزرگ,/bozorg/
متشکل,/mote(a)šakkel/
پرستیز,/porsetiz/
گرم تاز,/garmtāz/
بزرکار,/bazrkār/
دودزده,/dudzade/
کلاوو,/ka(o)lāvu/
محالف,/mohālef/
جذاذه,/jozāze/
ارتیاش,/'ertiyāš/
غزل خوان,/qazalxān/
ارتیاض,/'ertiyāz/
گران سر,/gerānsar/
قلمکارسازی,/qalamkārsāzi/
رتم,/ratm/
تعشق,/ta'aššoq/
تعشی,/ta'ašši/
محضاللـه,/mahzanlellāh/
خدو,/xadu/
نابخرد,/nābexrad/
علی الرسم,/'alarrasm/
سرار,/serār/
علی الدوام,/'aladdavām/
محدود,/mahdud/
جامدادی,/jamedādi/
سرادق,/sorādeq/
محدثه,/mohdase/
نکول,/nokul/
الکتروموتور,/'elect[e(o)]romotor/
باباآدم,/bābā'ādam/
بابا,/bābā/
نکونام,/nekunām/
شوی دیده,/šuydide/
فضولی,/fozuli/
بیر,/bir/
بی عرضگی,/bi'orzegi/
بی عدیل,/bi'adil/
آژندیده,/'āžandide/
شویدی,/ševidi/
شاره,/šāre/
زین افزار,/zin[']afzār/
سبغه,/sabqe/
یخی,/yaxi/
مساعده,/mosā'ede/
مساعدت,/mosā'edat/
سبغانه,/sabqāne/
گناه پوش,/gonāhpuš/
سخوان,/soxān/
متتبع,/motatabbe'/
ریاکاری,/riyākāri/
دایرةالمعارف,/dāy(')eratolma'āref/
ریاکار,/riyākār/
غوله,/qule/
نهایت,/na(e)hāyat/
دایرةالبروج,/dāy(')eratolboruj/
عطرسا,/'a(e)trsā/
سخنوری,/soxanvari/
بته,/botte/
پادگانه,/pādgane/
اخوان الصفا,/'exvānossafā/
پادگان,/pād[e]gān/
عطردان,/'a(e)trdān/
اخوانیات,/'exvāniy[y]āt/
الجه,/'alje/
بتون آرمه,/beton[']ārme/
الجوق,/'al[a]juq/
زاهل,/zāhel/
ایارده,/'ayārde/
شرف,/šaraf/
رهابین,/rahābin/
سهل القبول,/sahlolqabul/
ایارج,/'ayārej/
سهل العلاج,/sahlol'a(e)lāj/
ماشین,/māšin/
نوبهاران,/no[w]bahārān/
ماشی,/māši/
مساعد,/mosā'ed/
ض,/z/
جاده سازی,/jād[d]esāzi/
ضابط,/zābet/
مساطر,/masāter/
تاجریزی,/tājrizi/
لیمونیت,/limu(o)nit/
لیموناد,/limunād/
یک دندگی,/yekdandegi/
تاجرانه,/tājerāne/
ناقص العضو,/nāqesol'ozv/
ناقص العقل,/nāqesol'aql/
دوره گرد,/do[w]regard/
مسابقه,/mosābeqe/
گنجینه,/ganjine/
بندباز,/bandbāz/
راسخت,/rāsoxt/
لتنبر,/latambar/
راسخ,/rāsex/
لتکه,/lotke/
ستانده,/setānde/
ریمن,/riman/
اساری,/'osārā/
ریم آهنگ,/rim[']āhang/
باسره,/bāsare/
باسط,/bāset/
سائمه,/sā'eme/
زیرچاق,/zirčāq/
زیرجامه,/zirjāme/
گنجیده,/gonjide/
خارجی,/xāreji/
تقیید,/taqyid/
الکترود,/'elect[e(o)]rod/
بنداوسی,/bendāvosi/
سوچی خانه,/sučixāne/
آزرده دل,/'āzordedel/
اسنه,/'asenne/
اسنان,/'asnān/
صابئه,/sābe'e/
آزرده خاطر,/'āzordexāter/
کمیچه,/kamiče/
زغریماش,/zaqrimāš/
حرقفه,/harqafe/
افراشته,/'afrāšte/
حرقت,/ho(a)rqat/
دشتانی,/daštāni/
جمشاک,/jamšāk/
زرغنج,/zarqonj/
بی بر,/bibar/
اولیا,/'o[w]liyā/
هربد,/herbad/
پرپایه,/porpāye/
عین الحیات,/'eynolhayāt/
عین الثور,/'eynosso[w]r/
اندازنده,/'andāzande/
اربعه,/'arba'e/
ساده رو,/sāderu/
بیلسته,/bilaste/
تعدیل,/ta'dil/
احدی الراحتین,/'ehdarrāhateyn/
مقتنص,/moqtanas/
ساده رخ,/sāderox/
آل آجیل,/'āl[']ājil/
مقتل,/maqtal/
اواره,/'avāre/
تعدید,/ta'did/
ذوات النفخ,/zavātonnafx/
اوارجه,/'avāreje/
روشان,/ro[w]šān/
آل,/'āl/
نریمان,/narimān/
نره,/nare/
یادداشت,/yāddāšt/
هدنه,/hodne/
ببسودن,/bebsudan/
ذوات الاوتار,/zavātol'o[w]tār/
یوزک,/yuzak/
هدنگ,/hadang/
خبایث,/xabāy(')es/
عنبرینه,/'ambarine/
عنبیه,/'enabiyye/
خبب,/xabab/
من حیث المجموع,/menheyse(o)lmajmu'/
هی,/hey/
شعب,/še'b/
هیاج,/heyāj/
آرن,/'āran/
زرو,/zaru/
بلکن,/balkan/
خیم,/xim/
فسردن,/fesordan/
خسته,/xaste/
انقد,/'anqad/
استعلام,/'este'lām/
چچلاس,/čečelās/
اندیک,/'andik/
داروینیست,/dārvinist/
داروینیسم,/dārvinism/
مخملک,/maxmalak/
اندیکاتور,/'andikātor/
رنجاننده,/ranjānande/
خوش مزگی,/xošmaz[z]egi/
نوبر,/no[w]bar/
خوش لهجه,/xošlahje/
جدلی,/jadali/
سبزی کاری,/sabzikāri/
فراوار,/farāvār/
سبزی کار,/sabzikār/
نجح,/no(a)jh/
اوبارنده,/'o[w]bārande/
چین خورده,/činxorde/
نتاج,/netāj/
زراعی,/zerā'i/
زراعت,/zerā'at/
اول,/'avval/
قافیه,/qāfiye/
فتوکپی,/fotokopi/
پراکنده,/parākande/
غم پرداز,/qampardāz/
تنگدلی,/tangdeli/
لبریز,/labriz/
چامیز,/čāmiz/
رابح,/rābeh/
شکمو,/šekamu/
کانوا,/kāmvā/
گود برداری,/go[w]dbardāri/
تشهد,/tašahhod/
گودر,/go[w]dar/
کانگورو,/kāngo[u]ro[u]/
بنصر,/benser/
جوسنگ,/jo[w]sang/
مانیتیت,/mānyetit/
عبیرآمیز,/'abir[']āmiz/
غریب وار,/qaribvār/
یاز,/yāz/
اروغ,/'oruq/
یازان,/yāzān/
برنش,/bo(e)ronš/
بفور,/befo[w]r/
غریبه,/qaribe/
برنس,/bornos/
مستعرب,/mosta'reb/
استخوان خوار,/'osto(e)xānxār/
عبیرآلا,/'abir[']ālā/
استخوان بندی,/'osto(e)xānbandi/
شاکمند,/šākmand/
جفان,/jefān/
جوسک,/jo[w]sak/
رفاه,/refāh/
چاپ,/čāp/
رفان,/rafān/
واردات,/vāredāt/
محراب,/mehrāb/
حق الشرب,/haqqoššorb/
پرسش,/porseš/
وارد,/vāred/
محذوف,/mahzuf/
جبرآهنگ,/jabr[']āhang/
پرسخن,/porsoxan/
تیرک,/tirak/
اسلحه خانه,/'asle(a)hexāne/
رهین,/rahin/
ایازی,/'ayāzi/
رهیده,/rahide/
غمزه بازی,/qamzebāzi/
تجافی,/tajāfi/
تجاسر,/tajāsor/
فاتک,/fātek/
نفت خیز,/naftxiz/
مشگیزه,/mašgize/
مشمر,/mošammar/
دارالمساکین,/dārolmasākin/
دارالمعلمین,/dārolmo'allemin/
انباشته,/'ambāšte/
پلک,/pelk/
شاذه,/šaz[z]e/
پلفته,/polofte/
حقیقت گو,/haqiqatgu/
مغارس,/maqāres/
انباشتن,/'ambāštan/
مغارات,/maqārāt/
وامی,/vāmi/
بیضا,/beyzā/
کامیابی,/kāmyābi/
کامیار,/kāmyār/
سپرک,/separak/
شمشال,/šemšal/
ندیدبدید,/nadidbadid/
کنف,/kanaf/
شمشار,/šemšār/
یاوه سرا,/yāvesa(o)rā/
نقاره چی,/naq[q]āreči/
دوشنه,/dušane/
مکنده,/me(a)kande/
نقاره,/naq[q]āre/
مکنت,/me(o)knat/
ملکات,/mala(e)kāt/
پرگره,/porgereh/
شدیداللحن,/šadidollahn/
پرگرام,/porog[e]rām/
آدمیت,/'ādamiy[y]at/
بی قاعده,/biqā'ede/
اکسیه,/'aksiye/
کالوشه,/kāluše/
بی فکر,/bifekr/
سرکلانتری,/sarkalāntari/
شدیدالبطش,/šadidolbats/
عبقر,/'abqar/
غرا,/qarrā/
عبقری,/'abqari/
مسود,/mosavvad/
شبی,/šabi/
هشیاردل,/hošyārdel/
دژن,/dožan/
هشیار,/hošyār/
کهستان,/kohestān/
مسیحا نفس,/masihānafas/
حرام,/harām/
زند,/zand/
حرام خوار,/harāmxār/
مسیحادم,/masihādam/
استیزه گر,/'estizegar/
زنخدان,/zanaxdān/
غصه خور,/qossexor/
گریوان,/ge(a)rivān/
غصه پرور,/qosseparvar/
تزییف,/tazyif/
آهاردار,/'āhārdār/
بی چون,/bičun/
بی چشم ورو,/bičae(a)šmoru/
استیزه,/'estize/
کهست,/kehast/
نامرد,/nāmard/
نامردانه,/nāmardāne/
گسنه,/gosne/
چکن دوز,/čekenduz/
طفیلی شناس,/tofeylišenās/
گسلیده,/gosa(e)lide/
کجیم,/kajim/
سگ پستان,/sagpestān/
محق,/mahq/
طفیلی,/tofeyli/
پولاو,/pulāv/
پول پرست,/pulparast/
نخب,/noxab/
نخبه,/noxbe/
سولفات دوزنگ,/sulfātdozang/
چغزواره,/čaqzvāre/
بندر,/bandar/
برخیزانیدن,/barxizānidan/
مخلوط,/maxlut/
متاجر,/matājer/
متاثر,/mote(a)'asser/
ستاننده,/setānande/
تیمم,/tayammom/
تیمسار,/timsār/
مفرغ,/me(a)fraq/
سنجیده,/sanjide/
مفرط,/mofra(e)t/
سناجل,/sanājel/
سرخ,/sorx/
سناجق,/sanājeq/
خمس,/xoms/
یوزباشی,/yuzbāši/
طوق دار,/to[w]qdār/
پامرد,/pāmard/
طوق,/to[w]q/
سازگاری,/sāz[e]gāri/
خمستان,/xomestān/
اپرا,/'operā/
صروف,/soruf/
صرود,/sorud/
ابیون,/'abyun/
فرط,/fart/
تهافت,/tahāfot/
سازگر,/sāzgar/
کیهان,/keyhān/
کیهان خدیو,/keyhānxadiv/
شدق,/še(a)dq/
یک بخته,/yekbaxte/
شدکار,/šo(a)dkār/
یک باره,/yekbāre/
استماع,/'estemā'/
استمالت,/'estemālat/
طلاکار,/talākār/
عذرنیوش,/'ozrniyuš/
عذرخواهی,/'ozrxāhi/
ارسی دوز,/'orosiduz/
اشکو,/'ošku/
متغافل,/motaqāfel/
مکاره,/makāreh/
زشت گو,/zeštgu/
استدن,/'estadan/
اشکنه,/'eške(a)ne/
کلاله,/kalāle/
خون سرد,/xunsard/
خون سردی,/xunsardi/
مقاوم,/moqāvem/
متعین,/mote(a)'ayyen/
زشت کار,/zeštkār/
افخم,/'afxam/
عبرت آمیز,/'ebrat[']āmiz/
عبرت,/'ebrat/
کله,/kalle/
لباده,/lob[b]āde/
جبریه,/jabriyye/
افحش,/'afhaš/
جبریل,/jebril/
طلاق نامه,/talāqnāme/
رعاف,/ro'āf/
دواری,/davāri/
سیئات,/sayye'āt/
کمپ,/kamp/
کم بیش,/kambiš/
آگاهانیده,/'āgāhānide/
استظهار,/'estezhār/
لشکرگشا,/laškargošā/
استظلال,/'estezlāl/
قلاسنگ,/qalāsang/
فراش,/farāš/
یکسره,/yeksare/
فانه,/fāne/
فانوسقه,/fānosqe/
رطوبت,/rotubat/
شاقول,/šāqul/
رطل,/ratl/
آب دوغ خیار,/'ābduqxiyār/
آب دوغ,/'ābduq/
حسب الحال,/hasbolhāl/
بی سواد,/bisavād/
شاه تره,/šāhtare/
کرگدن,/kargadan/
تله تایپ,/teletāyp/
تکو,/taku/
شاه ترج,/šāhtaraj/
ئیدرولیک,/'idrolik/
تکنی کالر,/teknikāler/
ئیدروژن,/'idrožen/
خونابه,/xunābe/
شاه اسپرغم,/šāh[']esparqam/
خون آلود,/xun[']ālud/
نکیر,/nakir/
دزدیده,/dozdide/
سو,/su/
سنیه,/saniy[y]e/
کوشش,/kušeš/
کتخدا,/katxodā/
قطاب,/qottāb/
کتخ,/katax/
معادات,/mo'ādāt/
دیوک,/divak/
عادت پذیر,/'ādatpazir/
عادت,/'ādat/
قناره,/qe(a)n[n]āre/
پانورامیک,/pānorāmik/
طغرل,/toqro(e)l/
پیازچه,/piyāzče/
ورجاوند,/varjāvand/
پانوراما,/pānorāmā/
ورجلا,/varjalā/
دادبخش,/dādbaxš/
پس گردنی,/pasgardani/
دادباخته,/dādbāxte/
پس کوهه,/paskuhe/
آتشی مزاج,/'ātašime(a)zāj/
معاد,/ma'ād/
شمد,/šamad/
پول ساز,/pulsāz/
موانع,/mavāne'/
مواهب,/mavāheb/
کرباسه,/karbāse/
گرمگاهان,/garmgāhān/
سپه کشی,/sepahkeši/
صقیل,/saqil/
گرمگاه,/garmgāh/
پوست,/pust/
برادرانه,/barādarāne/
پوسانیده,/pusānide/
رمه بان,/ramebān/
برادراندر,/barādar[']andar/
ثامن الحجج,/sāmenolhojaj/
کمپلکس,/komp[e]leks/
خیس,/xis/
طلیق الوجه,/taliqolvajh/
موتور,/motor/
آن کجا,/'ānkojā/
ثلاث,/salās/
مستحکم,/mostahkam/
استپ,/'estep/
موتورسیکلت,/motorsiklet/
آنکت,/'ānket/
خیزیدن,/xizidan/
وازدن,/vāzadan/
دشواریاب,/došvāryāb/
رمه,/rame/
ماجور,/ma'jur/
وازدگی,/vāzadegi/
توسکا,/tuskā/
توسعه,/to[w]se'e/
دزدیدن,/dozdidan/
افژول,/'afžul/
شیرافکن,/šir[']afkan/
عوایق الدهر,/'avāyeqoddahr/
قمره,/qamre/
فروردگان,/farvardgān/
شیرازه بندی,/širāzebandi/
پایمرد,/pāymard/
جوز,/jo[w]z/
طلایه دار,/talāyedār/
پایمردی,/pāymardi/
زردپوست,/zardpust/
طلایه,/talāye/
جورواجور,/jurvājur/
س,/s/
دلربایی,/delrobāy(')i/
اخفش,/'axfaš/
جوسق,/jo[w]saq/
نزه,/nazeh/
متشعث,/motaša''es/
میل لنگ,/millang/
متشکر,/mote(a)šakker/
اخفاق,/'exfāq/
میلاویه,/milāviye/
خودرایی,/xodra'yi/
غیب گو,/qeybgu/
غیب گویی,/qeybguy(')i/
سوچه,/suče/
گریان,/geryan/
گریاندن,/geryān/
خودرای,/xodra'y/
سروش باج,/sorušbāj/
جیف,/jiyaf/
مهوع,/mohavve'/
مهول,/mahul/
متوج,/motavvaj/
اذارافیون,/'azārāfiyun/
ایزد,/'izad/
اذاراقی,/'azārāqi/
نیرم,/nayram/
عنبرسوز,/'ambarsuz/
لغام,/leqām/
پاک جان,/pākjān/
لغات,/loqāt/
بیسار,/bisār/
بهایم,/bahāy(')em/
عنبردان,/'ambardān/
سیتولوژی,/sitoloži/
امی,/'ommi/
کنایت,/kenāyat/
سیتوپلاسم,/sitop[e]lāsm/
نودولت,/no[w]do[w]lat/
الیز,/'aliz/
الیزیدن,/'alizidan/
نودران,/no[w]darān/
تحجب,/tahajjob/
توده شناسی,/tudešenāsi/
آهیانه,/'āhiyāne/
پرکامبرین,/per[e]kāmb[e]riyan/
اهلیت,/'ahliy[y]at/
فدام,/fa(e)dām/
اهلیلج,/'ehlilaj/
بوشاد,/bušād/
کاغذی,/kāqazi/
پیشه ور,/piševar/
پیشه گر,/pišegar/
کاغذلق,/kāqazloq/
شتام,/šattām/
فداکاری,/fadākāri/
پرکام,/parkām/
بنفشه مو,/banafšemu/
بنفشه ستان,/banafšesetān/
اشناور,/'ašnāvar/
تحتم,/tahattom/
توده,/tude/
جیغه,/jiqe/
بئس,/be's/
نمک به حرام,/namakbeharām/
غیه,/qiy[y]e/
متوالیه,/mote(a)vāliye/
غیوم,/qoyum/
حنطه,/hente/
فزع,/faza'/
مداین,/madāyen/
فرض,/farz/
حندس,/hendes/
پینوبا,/pinubā/
خواجه باشی,/xājebāši/
امن,/'amn/
ام ملدم,/'ommomeldam/
دوندگی,/davandegi/
صرفه جو,/sarfeju/
دری وری,/darivari/
صرفه بر,/sarfebar/
گواش,/govāš-govāše/
هشتم,/haštom/
هشت گوش,/haštguš/
کاج خواری,/kājxāri/
اشکال تراش,/'eškāltarāš/
اشکال,/'aškāl/
بی شمار,/bišomār/
دیوان بیگی,/divānbeygi/
کبودتشت,/kabudtašt/
ناپدیدار,/nāpadidār/
بیمگاه,/bimgāh/
ناپدید,/nāpadid/
هرو,/harv/
حذا,/hezā/
هروانه گه,/harvānegah/
تخضع,/taxazzo'/
جربیل,/jerbil/
بعضی,/ba'zi/
جرثقیل,/jar[re]saqil/
بعوض,/ba'uz/
طنزکنان,/tanzkonān/
فراست,/farāsat/
وچر,/vačar/
خواب نما,"/xābna(e,o)mā/"
وچرگر,/vačargar/
متوقد,/motavaqqed/
متوقع,/mote(a)vaqqe'/
خواب نامه,/xābnāme/
صوفی وش,/sufivaš/
صوفیگری,/sufigari/
توریم,/toriyom/
بی شکیب,/bišakib/
کبودبر,/kabudbar/
دست پیمان,/dastpeymān/
فراکشیدن,/farākešidan/
فراگرفتن,/farāgereftan/
ظریفی,/zarifi/
مخت,/moxt/
لغت,/loqat/
بوینده,/buyande/
قص,/qas[s]/
دف,/daf/
توان,/tavān/
قشون,/qošun/
بانوج,/bānuj/
توامان,/to[w]'amān/
اندایشگر,/'andāyešgar/
بادرونه,/bādrune/
واشر,/vāšer/
خوش رنگ,/xošrang/
مقید,/moqayyad/
بادروزه,/bādruze/
مقیاس,/meqyās/
قصعه,/qas'e/
دوری,/do[w]ri/
رکوب,/rokub/
قصعة المساکین,/qas'atolmasākin/
مردم گزا,/mardomgazā/
کرپ دوشین,/kerepdošin/
کرپان,/karapān/
گرستن,/gerestan/
لامپا,/lāmpā/
مردم گریز,/mardomgoriz/
دویدن,/davidan/
لامپ,/lāmp/
فیال,/fayyāl/
سبائیه,/sabā'iy[y]e/
قیصوری,/qeysuri/
قرمه سبزی,/qormesabzi/
قرن,/qarn/
کشیده بالا,/kešidebālā/
تغلیب,/taqlib/
کشیده,/ke(a)šide/
تابان,/tābān/
ماز,/māz/
مجوف,/mojavvaf/
طلاب,/tollāb/
زین پوش,/zinpuš/
تاباک,/tābāk/
فتیان,/fetyān/
به به,/bahbah/
تازه به دوران رسیده,/tāzebedo[w]rānr-e(a)side/
پرستاروار,/parastārvār/
آجیده,/'ājide/
خم,/xam/
پرستارزاده,/parastārzāde/
بخاو,/boxāv/
مجوس,/majus/
اشاعت,/'ešā'at/
چلاغ,/čolāq/
لبه دار,/labedār/
چمپا,/čampā/
چمبرک,/čambarak/
مختوم,/maxtum/
لامذهب,/lāmazhab/
بخ بخ,/bax bax/
خاربار,/xārbār/
عمده فروش,/'omdeforuš/
عمده,/'omde/
بشیز,/bašiz/
تقویت,/taqviyat/
فی الحال,/felhāl/
مختنق,/moxtaneq/
کار,/kār/
